Statistical profiling result from isolate-0x103000000-v8.log, (4126 ticks, 516 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      3    0.2%    0.1%  v8::internal::Builtin_NumberPrototypeToString(int, v8::internal::Object**, v8::internal::Isolate*)
      3    0.2%    0.1%  v8::internal::Builtin_FunctionConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::TransitionArray::GetPrototypeTransition(v8::internal::Handle<v8::internal::Map>, v8::internal::Handle<v8::internal::Object>)
      2    0.1%    0.0%  v8::internal::Runtime_ToBooleanIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_StringToLowerCaseI18N(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_StringCharCodeAtRT(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_NotifyStubFailure(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_NewArray(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_MapInitialize(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::JSTypedArray::type()
      2    0.1%    0.0%  v8::internal::Factory::NewStringFromUtf8(v8::internal::Vector<char const>, v8::internal::PretenureFlag)
      2    0.1%    0.0%  v8::internal::Factory::NewJSTypedArray(v8::internal::ExternalArrayType, v8::internal::Handle<v8::internal::JSArrayBuffer>, unsigned long, unsigned long, v8::internal::PretenureFlag)
      2    0.1%    0.0%  v8::internal::Builtin_ObjectDefineProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Builtin_ArrayUnshift(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Builtin_ArraySplice(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::String::WriteUtf8(char*, int, int*, int) const
      2    0.1%    0.0%  v8::Object::SetPrototype(v8::Local<v8::Context>, v8::Local<v8::Value>)
      2    0.1%    0.0%  v8::HandleScope::Initialize(v8::Isolate*)
      2    0.1%    0.0%  v8::ArrayBuffer::GetContents()
      2    0.1%    0.0%  node::crypto::Hmac::HmacInit(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.1%    0.0%  _aesni_ctr32_encrypt_blocks
      1    0.1%    0.0%  void v8::internal::String::WriteToFlat<unsigned char>(v8::internal::String*, unsigned char*, int, int)
      1    0.1%    0.0%  void v8::internal::Code::BodyDescriptor::IterateBody<v8::internal::IncrementalMarkingMarkingVisitor>(v8::internal::HeapObject*)
      1    0.1%    0.0%  void node::ZCtx::Write<true>(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.1%    0.0%  void node::Buffer::StringWrite<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.1%    0.0%  v8::internal::String::ToCString(v8::internal::AllowNullsFlag, v8::internal::RobustnessFlag, int, int, int*)
      1    0.1%    0.0%  v8::internal::String::SlowFlatten(v8::internal::Handle<v8::internal::ConsString>, v8::internal::PretenureFlag)
      1    0.1%    0.0%  v8::internal::Runtime_TransitionStoreIC_MissFromStubFailure(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_StringReplaceGlobalRegExpWithString(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_StringIndexOf(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_StoreIC_MissFromStubFailure(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_RegExpInitializeAndCompile(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_NewClosure(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_MapGrow(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_LoadGlobalIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_InternalSetPrototype(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_ForInHasProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_FixedArraySet(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_DeleteProperty_Sloppy(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_CreateRegExpLiteral(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_CreateArrayLiteral(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_CallIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_AllocateHeapNumber(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Logger::ApiEntryCall(char const*)
      1    0.1%    0.0%  v8::internal::JSTypedArray::GetBuffer()
      1    0.1%    0.0%  v8::internal::JSObject::SetPrototype(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Object::ShouldThrow)
      1    0.1%    0.0%  v8::internal::JSObject::MigrateToMap(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Map>, int)
      1    0.1%    0.0%  v8::internal::Isolate::RunMicrotasks()
      1    0.1%    0.0%  v8::internal::InnerPointerToCodeCache::GcSafeFindCodeForInnerPointer(unsigned char*)
      1    0.1%    0.0%  v8::internal::IncrementalMarkingMarkingVisitor::VisitFixedArrayIncremental(v8::internal::Map*, v8::internal::HeapObject*)
      1    0.1%    0.0%  v8::internal::IncrementalMarking::Step(long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::IncrementalMarking::ForceMarkingAction, v8::internal::IncrementalMarking::ForceCompletionAction)
      1    0.1%    0.0%  v8::internal::Heap::AllocateFixedTypedArrayWithExternalPointer(int, v8::internal::ExternalArrayType, void*, v8::internal::PretenureFlag)
      1    0.1%    0.0%  v8::internal::Factory::NewFixedTypedArrayWithExternalPointer(int, v8::internal::ExternalArrayType, void*, v8::internal::PretenureFlag)
      1    0.1%    0.0%  v8::internal::ConsString* v8::internal::String::VisitFlat<v8::Utf8WriterVisitor>(v8::Utf8WriterVisitor*, v8::internal::String*, int)
      1    0.1%    0.0%  v8::internal::Code::CopyFrom(v8::internal::CodeDesc const&)
      1    0.1%    0.0%  v8::internal::Builtin_ObjectKeys(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Accessors::FunctionLengthGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      1    0.1%    0.0%  v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, bool, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, v8::internal::Handle<v8::internal::Object>)
      1    0.1%    0.0%  v8::Value::IsUint8Array() const
      1    0.1%    0.0%  v8::Value::IsArrayBuffer() const
      1    0.1%    0.0%  v8::Uint8Array::New(v8::Local<v8::ArrayBuffer>, unsigned long, unsigned long)
      1    0.1%    0.0%  v8::String::WriteOneByte(unsigned char*, int, int, int) const
      1    0.1%    0.0%  v8::String::Value::Value(v8::Local<v8::Value>)
      1    0.1%    0.0%  v8::Object::InternalFieldCount()
      1    0.1%    0.0%  v8::Number::New(v8::Isolate*, double)
      1    0.1%    0.0%  v8::HandleScope::HandleScope(v8::Isolate*)
      1    0.1%    0.0%  v8::Function::NewInstance(v8::Local<v8::Context>, int, v8::Local<v8::Value>*) const
      1    0.1%    0.0%  v8::External::Value() const
      1    0.1%    0.0%  std::__1::__hash_table<std::__1::__hash_value_type<v8::internal::JSArrayBuffer*, unsigned long>, std::__1::__unordered_map_hasher<v8::internal::JSArrayBuffer*, std::__1::__hash_value_type<v8::internal::JSArrayBuffer*, unsigned long>, std::__1::hash<v8::internal::JSArrayBuffer*>, true>, std::__1::__unordered_map_equal<v8::internal::JSArrayBuffer*, std::__1::__hash_value_type<v8::internal::JSArrayBuffer*, unsigned long>, std::__1::equal_to<v8::internal::JSArrayBuffer*>, true>, std::__1::allocator<std::__1::__hash_value_type<v8::internal::JSArrayBuffer*, unsigned long> > >::__node_insert_unique(std::__1::__hash_node<std::__1::__hash_value_type<v8::internal::JSArrayBuffer*, unsigned long>, void*>*)
      1    0.1%    0.0%  node::crypto::CipherBase::Update(char const*, int, unsigned char**, int*)
      1    0.1%    0.0%  node::RunMicrotasks(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.1%    0.0%  node::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.1%    0.0%  node::InternalModuleStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.1%    0.0%  node::BuildStatsObject(node::Environment*, uv_stat_t const*)
      1    0.1%    0.0%  node::Buffer::Copy(node::Environment*, char const*, unsigned long)
      1    0.1%    0.0%  _sha256_block_data_order
      1    0.1%    0.0%  _engine_table_select
      1    0.1%    0.0%  _SHA256_Update
      1    0.1%    0.0%  _EVP_DigestInit_ex
      1    0.1%    0.0%  _CRYPTO_malloc
      1    0.1%    0.0%  _BN_usub

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 2.0% are not shown.

   ticks parent  name
    516   12.5%  UNKNOWN

    485   11.8%  LazyCompile: *encode /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/base-x/index.js:19:19
    247   50.9%    LazyCompile: *toB58String /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashes/src/index.js:19:44
    124   50.2%      LazyCompile: *module.exports.get /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantlist/entry.js:29:28
    124  100.0%        Builtin: ObjectProtoToString
    122   98.4%          LazyCompile: *__dirname.get /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:23:28
    122  100.0%            Builtin: ObjectProtoToString
     15    6.1%      LazyCompile: ~addEntry /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:24:12
      7   46.7%        LazyCompile: ~entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:32:21
      7  100.0%          LazyCompile: ~InnerArrayForEach native array.js:777:27
      7  100.0%            LazyCompile: *forEach native array.js:795:22
      7   46.7%        LazyCompile: ~dec.wantlist.entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:103:32
      4   57.1%          LazyCompile: *InnerArrayForEach native array.js:777:27
      4  100.0%            LazyCompile: *forEach native array.js:795:22
      3   42.9%          LazyCompile: ~InnerArrayForEach native array.js:777:27
      3  100.0%            LazyCompile: *forEach native array.js:795:22
      1    6.7%        LazyCompile: ~cancel /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:48:10
      1  100.0%          LazyCompile: ~entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:32:21
      1  100.0%            LazyCompile: *InnerArrayForEach native array.js:777:27
     14    5.7%      LazyCompile: *addEntry /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:24:12
     11   78.6%        LazyCompile: ~dec.wantlist.entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:103:32
      8   72.7%          LazyCompile: *InnerArrayForEach native array.js:777:27
      8  100.0%            LazyCompile: *forEach native array.js:795:22
      3   27.3%          LazyCompile: ~InnerArrayForEach native array.js:777:27
      3  100.0%            LazyCompile: *forEach native array.js:795:22
      2   14.3%        LazyCompile: ~entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:32:21
      2  100.0%          LazyCompile: ~InnerArrayForEach native array.js:777:27
      2  100.0%            LazyCompile: *forEach native array.js:795:22
      1    7.1%        LazyCompile: ~cancel /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:48:10
      1  100.0%          LazyCompile: ~entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:32:21
      1  100.0%            LazyCompile: ~InnerArrayForEach native array.js:777:27
      9    3.6%      LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:182:17
      9  100.0%        LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-block/src/index.js:42:27
      9  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
      7   77.8%            LazyCompile: *runCallback timers.js:643:21
      2   22.2%            LazyCompile: ~runCallback timers.js:643:21
      9    3.6%      LazyCompile: *cancel /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:48:10
      9  100.0%        LazyCompile: ~entries.forEach /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:32:21
      9  100.0%          LazyCompile: *InnerArrayForEach native array.js:777:27
      9  100.0%            LazyCompile: *forEach native array.js:795:22
      8    3.2%      LazyCompile: *wants /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/ledger.js:31:9
      8  100.0%        LazyCompile: ~_processWantlist /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:156:20
      8  100.0%          LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:133:23
      8  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/async-map.js:23:29
      7    2.8%      LazyCompile: *wantlistContains /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/ledger.js:39:20
      6   85.7%        LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      5   83.3%          LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      3   60.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/index.js:276:23
      2   40.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:182:17
      1   16.7%          LazyCompile: ~receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      1  100.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:182:17
      1   14.3%        LazyCompile: *_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      1  100.0%          LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
      1  100.0%            LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:182:17
      7    2.8%      LazyCompile: *module.exports.get /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/entry.js:29:28
      7  100.0%        Builtin: ObjectProtoToString
      7  100.0%          LazyCompile: ~arrayWantlist.map /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:125:41
      7  100.0%            LazyCompile: *map native array.js:833:18
      7    2.8%      LazyCompile: *get key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:19:11
      4   57.1%        LazyCompile: *push /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/peer-request-queue.js:68:8
      3   75.0%          LazyCompile: ~_processBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:146:17
      3  100.0%            LazyCompile: *receivedBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:141:17
